Date,Crew_ID,Crew_Count,Hours_Worked,Units_Installed,Fatigue_Score,Superintendent_Notes,Safety_Incident,Rework_Cost,Sentiment_Score,Daily_Overtime,Rolling_Overtime_7d,Productivity_Rate,Risk_Event
2024-10-06,Drywall-A,7,8,114,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,11.0,2.0357142857142856,0
2024-10-07,Drywall-A,8,9,91,0,"Crew size normal, steady pace.",0,0,0.0,1,10.0,1.2638888888888888,0
2024-10-08,Drywall-A,7,8,112,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,9.0,2.0,0
2024-10-09,Drywall-A,6,9,104,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,10.0,1.9259259259259258,0
2024-10-10,Drywall-A,5,8,120,0,"Productive day, finished Zone A early.",0,0,0.0,0,4.0,3.0,0
2024-10-11,Drywall-A,6,10,96,0,"Weather overcast, work continuing.",0,0,0.0,2,5.0,1.6,0
2024-10-12,Drywall-A,7,9,106,0,"Productive day, finished Zone A early.",0,0,0.0,1,5.0,1.6825396825396826,0
2024-10-13,Drywall-A,7,13,42,2,Argument with sub trade over laydown area.,0,4903,-0.3612,5,10.0,0.46153846153846156,1
2024-10-14,Drywall-A,7,8,105,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,9.0,1.875,0
2024-10-15,Drywall-A,5,9,98,1,"Weather overcast, work continuing.",0,0,0.0,1,10.0,2.1777777777777776,0
2024-10-16,Drywall-A,8,10,62,3,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,2,11.0,0.775,0
2024-10-17,Drywall-A,8,8,90,3,"Standard progress, nothing to report.",0,0,0.4215,0,11.0,1.40625,0
2024-10-18,Drywall-A,8,8,106,2,"Ahead of schedule, inspection passed.",0,0,0.0,0,9.0,1.65625,0
2024-10-19,Drywall-A,5,10,97,2,"Crew size normal, steady pace.",0,0,0.0,2,10.0,1.94,0
2024-10-20,Drywall-A,8,9,102,1,"Productive day, finished Zone A early.",0,0,0.0,1,6.0,1.4166666666666667,0
2024-10-21,Drywall-A,7,9,85,1,Routine install in Zone B.,0,0,0.0,1,7.0,1.3492063492063493,0
2024-10-22,Drywall-A,8,8,97,1,Routine install in Zone B.,0,0,0.0,0,6.0,1.515625,0
2024-10-23,Drywall-A,5,8,92,1,"Weather overcast, work continuing.",0,0,0.0,0,4.0,2.3,0
2024-10-24,Drywall-A,8,9,117,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,5.0,1.625,0
2024-10-25,Drywall-A,7,8,116,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,2.0714285714285716,0
2024-10-26,Drywall-A,7,8,100,0,"Productive day, finished Zone A early.",0,0,0.0,0,3.0,1.7857142857142858,0
2024-10-27,Drywall-A,8,8,81,0,"Safety talk held this morning, no incidents.",0,0,0.1531,0,2.0,1.265625,0
2024-10-28,Drywall-A,8,9,118,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,2.0,1.6388888888888888,0
2024-10-29,Drywall-A,7,10,44,2,"Material delivery late, caused bottleneck.",0,0,0.0,2,4.0,0.6285714285714286,0
2024-10-30,Drywall-A,7,9,115,1,"Productive day, finished Zone A early.",0,0,0.0,1,5.0,1.8253968253968254,0
2024-10-31,Drywall-A,5,13,50,3,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,5,9.0,0.7692307692307693,0
2024-11-01,Drywall-A,7,9,81,3,"Safety talk held this morning, no incidents.",0,0,0.1531,1,10.0,1.2857142857142858,0
2024-11-02,Drywall-A,7,8,119,2,"Ahead of schedule, inspection passed.",0,0,0.0,0,10.0,2.125,0
2024-11-03,Drywall-A,5,8,115,1,"Productive day, finished Zone A early.",0,0,0.0,0,10.0,2.875,0
2024-11-04,Drywall-A,7,8,115,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,9.0,2.0535714285714284,0
2024-11-05,Drywall-A,7,9,111,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,8.0,1.7619047619047619,0
2024-11-06,Drywall-A,6,11,59,2,"Material delivery late, caused bottleneck.",1,2135,0.0,3,10.0,0.8939393939393939,1
2024-11-07,Drywall-A,7,9,94,2,"Standard progress, nothing to report.",0,0,0.4215,1,6.0,1.492063492063492,0
2024-11-08,Drywall-A,7,8,102,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,5.0,1.8214285714285714,0
2024-11-09,Drywall-A,6,9,113,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,6.0,2.0925925925925926,0
2024-11-10,Drywall-A,6,9,113,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,7.0,2.0925925925925926,0
2024-11-11,Drywall-A,6,9,87,0,Routine install in Zone B.,0,0,0.0,1,8.0,1.6111111111111112,0
2024-11-12,Drywall-A,7,8,114,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,7.0,2.0357142857142856,0
2024-11-13,Drywall-A,7,12,68,2,Argument with sub trade over laydown area.,0,0,-0.3612,4,8.0,0.8095238095238095,0
2024-11-14,Drywall-A,8,9,98,2,"Crew size normal, steady pace.",0,0,0.0,1,8.0,1.3611111111111112,0
2024-11-15,Drywall-A,8,8,107,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,1.671875,0
2024-11-16,Drywall-A,5,8,104,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,7.0,2.6,0
2024-11-17,Drywall-A,5,12,44,2,"Material delivery late, caused bottleneck.",0,0,0.0,4,10.0,0.7333333333333333,0
2024-11-18,Drywall-A,5,11,42,4,"Crew exhausted from overtime, morale is low.",1,0,-0.5574,3,12.0,0.7636363636363637,1
2024-11-19,Drywall-A,7,9,84,4,Routine install in Zone B.,0,0,0.0,1,13.0,1.3333333333333333,0
2024-11-20,Drywall-A,8,9,106,3,"Crew moving fast, materials arrived on time.",0,0,0.0,1,10.0,1.4722222222222223,0
2024-11-21,Drywall-A,5,8,109,2,"Productive day, finished Zone A early.",0,0,0.0,0,9.0,2.725,0
2024-11-22,Drywall-A,5,13,43,4,"Waiting on RFI response, crew standing around.",1,1792,0.0,5,14.0,0.6615384615384615,1
2024-11-23,Drywall-A,8,8,109,3,"Ahead of schedule, inspection passed.",0,0,0.0,0,14.0,1.703125,0
2024-11-24,Drywall-A,8,9,118,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,11.0,1.6388888888888888,0
2024-11-25,Drywall-A,6,9,106,1,"Great weather, slab pour went perfectly.",0,0,0.8519,1,9.0,1.962962962962963,0
2024-11-26,Drywall-A,7,9,103,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,9.0,1.6349206349206349,0
2024-11-27,Drywall-A,7,13,54,2,"Waiting on RFI response, crew standing around.",1,3110,0.0,5,13.0,0.5934065934065934,1
2024-11-28,Drywall-A,7,8,103,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,13.0,1.8392857142857142,0
2024-11-29,Drywall-A,6,8,83,1,"Weather overcast, work continuing.",0,0,0.0,0,8.0,1.7291666666666667,0
2024-11-30,Drywall-A,7,8,118,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,2.107142857142857,0
2024-12-01,Drywall-A,6,9,100,0,"Crew size normal, steady pace.",0,0,0.0,1,8.0,1.8518518518518519,0
2024-12-02,Drywall-A,8,13,47,2,"Crew exhausted from overtime, morale is low.",0,4191,-0.5574,5,12.0,0.4519230769230769,1
2024-12-03,Drywall-A,8,8,117,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,11.0,1.828125,0
2024-12-04,Drywall-A,5,9,110,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,7.0,2.4444444444444446,0
2024-12-05,Drywall-A,5,9,116,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,8.0,2.577777777777778,0
2024-12-06,Drywall-A,8,8,106,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,8.0,1.65625,0
2024-12-07,Drywall-A,7,9,100,0,"Safety talk held this morning, no incidents.",0,0,0.1531,1,9.0,1.5873015873015872,0
2024-12-08,Drywall-A,6,8,105,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,8.0,2.1875,0
2024-12-09,Drywall-A,5,8,116,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,3.0,2.9,0
2024-12-10,Drywall-A,5,8,107,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,3.0,2.675,0
2024-12-11,Drywall-A,7,9,115,0,"Productive day, finished Zone A early.",0,0,0.0,1,3.0,1.8253968253968254,0
2024-12-12,Drywall-A,8,8,110,0,"Productive day, finished Zone A early.",0,0,0.0,0,2.0,1.71875,0
2024-12-13,Drywall-A,5,9,106,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,3.0,2.3555555555555556,0
2024-12-14,Drywall-A,7,9,108,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,3.0,1.7142857142857142,0
2024-12-15,Drywall-A,7,9,120,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,4.0,1.9047619047619047,0
2024-12-16,Drywall-A,5,9,100,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,5.0,2.2222222222222223,0
2024-12-17,Drywall-A,7,8,104,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,1.8571428571428572,0
2024-12-18,Drywall-A,6,9,81,0,Routine install in Zone B.,0,0,0.0,1,5.0,1.5,0
2024-12-19,Drywall-A,5,8,117,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,2.925,0
2024-12-20,Drywall-A,8,9,80,0,"Weather overcast, work continuing.",0,0,0.0,1,5.0,1.1111111111111112,0
2024-12-21,Drywall-A,7,10,89,0,"Standard progress, nothing to report.",0,0,0.4215,2,6.0,1.2714285714285714,0
2024-12-22,Drywall-A,5,12,63,2,"Confusion on drawings for HVAC, had to stop work.",1,3349,-0.5267,4,9.0,1.05,1
2024-12-23,Drywall-A,7,8,86,2,"Safety talk held this morning, no incidents.",0,0,0.1531,0,8.0,1.5357142857142858,0
2024-12-24,Drywall-A,5,8,107,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,8.0,2.675,0
2024-12-25,Drywall-A,6,8,103,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,7.0,2.1458333333333335,0
2024-12-26,Drywall-A,5,9,118,0,"Productive day, finished Zone A early.",0,0,0.0,1,8.0,2.6222222222222222,0
2024-12-27,Drywall-A,7,9,101,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,8.0,1.6031746031746033,0
2024-12-28,Drywall-A,5,8,108,0,"Productive day, finished Zone A early.",0,0,0.0,0,6.0,2.7,0
2024-12-29,Drywall-A,7,11,68,2,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,3,5.0,0.8831168831168831,0
2024-12-30,Drywall-A,8,10,83,2,"Safety talk held this morning, no incidents.",0,0,0.1531,2,7.0,1.0375,0
2024-01-01,Drywall-B,5,9,112,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,1.0,2.488888888888889,0
2024-01-02,Drywall-B,8,8,80,0,"Safety talk held this morning, no incidents.",0,0,0.1531,0,1.0,1.25,0
2024-01-03,Drywall-B,6,14,48,2,"Material delivery late, caused bottleneck.",0,4211,0.0,6,7.0,0.5714285714285714,1
2024-01-04,Drywall-B,6,10,85,2,"Weather overcast, work continuing.",0,0,0.0,2,9.0,1.4166666666666667,0
2024-01-05,Drywall-B,8,10,81,2,"Safety talk held this morning, no incidents.",0,0,0.1531,2,11.0,1.0125,0
2024-01-06,Drywall-B,8,8,103,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,11.0,1.609375,0
2024-01-07,Drywall-B,5,10,100,1,"Standard progress, nothing to report.",0,0,0.4215,2,13.0,2.0,0
2024-01-08,Drywall-B,7,9,85,1,"Crew size normal, steady pace.",0,0,0.0,1,13.0,1.3492063492063493,0
2024-01-09,Drywall-B,5,10,41,3,"Rework needed on wall framing, incorrect specs.",0,0,0.0,2,15.0,0.82,0
2024-01-10,Drywall-B,8,9,119,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,10.0,1.6527777777777777,0
2024-01-11,Drywall-B,7,8,108,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,8.0,1.9285714285714286,0
2024-01-12,Drywall-B,5,10,57,3,"Waiting on RFI response, crew standing around.",0,0,0.0,2,8.0,1.14,0
2024-01-13,Drywall-B,5,10,84,3,"Safety talk held this morning, no incidents.",0,0,0.1531,2,10.0,1.68,0
2024-01-14,Drywall-B,5,9,120,2,"Great weather, slab pour went perfectly.",0,0,0.8519,1,9.0,2.6666666666666665,0
2024-01-15,Drywall-B,6,9,107,1,"Crew moving fast, materials arrived on time.",0,0,0.0,1,9.0,1.9814814814814814,0
2024-01-16,Drywall-B,8,9,90,1,"Standard progress, nothing to report.",0,0,0.4215,1,8.0,1.25,0
2024-01-17,Drywall-B,6,9,82,1,"Safety talk held this morning, no incidents.",0,0,0.1531,1,8.0,1.5185185185185186,0
2024-01-18,Drywall-B,8,8,114,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,1.78125,0
2024-01-19,Drywall-B,7,13,70,2,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,5,11.0,0.7692307692307693,0
2024-01-20,Drywall-B,7,9,107,1,"Great weather, slab pour went perfectly.",0,0,0.8519,1,10.0,1.6984126984126984,0
2024-01-21,Drywall-B,7,8,107,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,9.0,1.9107142857142858,0
2024-01-22,Drywall-B,5,9,83,0,Routine install in Zone B.,0,0,0.0,1,9.0,1.8444444444444446,0
2024-01-23,Drywall-B,8,9,105,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,1.4583333333333333,0
2024-01-24,Drywall-B,8,8,113,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,8.0,1.765625,0
2024-01-25,Drywall-B,5,13,42,2,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,5,13.0,0.6461538461538462,0
2024-01-26,Drywall-B,8,10,88,2,"Safety talk held this morning, no incidents.",0,0,0.1531,2,10.0,1.1,0
2024-01-27,Drywall-B,5,9,114,1,"Crew moving fast, materials arrived on time.",0,0,0.0,1,10.0,2.533333333333333,0
2024-01-28,Drywall-B,5,9,111,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,11.0,2.466666666666667,0
2024-01-29,Drywall-B,5,8,120,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,10.0,3.0,0
2024-01-30,Drywall-B,7,9,97,0,Routine install in Zone B.,0,0,0.0,1,10.0,1.5396825396825398,0
2024-01-31,Drywall-B,7,14,41,2,"Rework needed on wall framing, incorrect specs.",1,2475,0.0,6,16.0,0.41836734693877553,1
2024-02-01,Drywall-B,8,9,93,2,Routine install in Zone B.,0,0,0.0,1,12.0,1.2916666666666667,0
2024-02-02,Drywall-B,5,8,115,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,10.0,2.875,0
2024-02-03,Drywall-B,6,8,110,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,9.0,2.2916666666666665,0
2024-02-04,Drywall-B,5,9,100,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,9.0,2.2222222222222223,0
2024-02-05,Drywall-B,5,14,61,2,"Rain delay caused slip hazards, slowed down install.",0,3694,-0.3182,6,15.0,0.8714285714285714,1
2024-02-06,Drywall-B,5,8,103,1,"Great weather, slab pour went perfectly.",0,0,0.8519,0,14.0,2.575,0
2024-02-07,Drywall-B,6,9,102,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,9.0,1.8888888888888888,0
2024-02-08,Drywall-B,8,14,61,2,Argument with sub trade over laydown area.,0,0,-0.3612,6,14.0,0.5446428571428571,0
2024-02-09,Drywall-B,6,13,54,4,"Waiting on RFI response, crew standing around.",1,2027,0.0,5,19.0,0.6923076923076923,1
2024-02-10,Drywall-B,7,9,106,3,"Great weather, slab pour went perfectly.",0,0,0.8519,1,20.0,1.6825396825396826,0
2024-02-11,Drywall-B,5,9,88,3,"Weather overcast, work continuing.",0,0,0.0,1,20.0,1.9555555555555555,0
2024-02-12,Drywall-B,7,9,109,2,"Ahead of schedule, inspection passed.",0,0,0.0,1,15.0,1.7301587301587302,0
2024-02-13,Drywall-B,6,12,65,4,"Confusion on drawings for HVAC, had to stop work.",0,3133,-0.5267,4,19.0,0.9027777777777778,1
2024-02-14,Drywall-B,7,8,101,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,18.0,1.8035714285714286,0
2024-02-15,Drywall-B,7,8,98,3,"Weather overcast, work continuing.",0,0,0.0,0,12.0,1.75,0
2024-02-16,Drywall-B,8,9,97,3,"Crew size normal, steady pace.",0,0,0.0,1,8.0,1.3472222222222223,0
2024-02-17,Drywall-B,7,9,114,2,"Crew moving fast, materials arrived on time.",0,0,0.0,1,8.0,1.8095238095238095,0
2024-02-18,Drywall-B,8,10,84,2,"Safety talk held this morning, no incidents.",0,0,0.1531,2,9.0,1.05,0
2024-02-19,Drywall-B,5,8,113,1,"Crew moving fast, materials arrived on time.",0,0,0.0,0,8.0,2.825,0
2024-02-20,Drywall-B,6,9,103,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,5.0,1.9074074074074074,0
2024-02-21,Drywall-B,6,9,118,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,6.0,2.185185185185185,0
2024-02-22,Drywall-B,7,11,53,2,"Rework needed on wall framing, incorrect specs.",0,0,0.0,3,9.0,0.6883116883116883,0
2024-02-23,Drywall-B,8,14,41,4,"Crew exhausted from overtime, morale is low.",1,4005,-0.5574,6,14.0,0.36607142857142855,1
2024-02-24,Drywall-B,7,10,57,6,"Rain delay caused slip hazards, slowed down install.",1,4936,-0.3182,2,15.0,0.8142857142857143,1
2024-02-25,Drywall-B,7,9,106,5,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,14.0,1.6825396825396826,0
2024-02-26,Drywall-B,7,9,112,4,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,15.0,1.7777777777777777,0
2024-02-27,Drywall-B,7,9,103,3,"Productive day, finished Zone A early.",0,0,0.0,1,15.0,1.6349206349206349,0
2024-02-28,Drywall-B,8,9,113,2,"Crew moving fast, materials arrived on time.",0,0,0.0,1,15.0,1.5694444444444444,0
2024-02-29,Drywall-B,5,12,44,4,Argument with sub trade over laydown area.,1,3442,-0.3612,4,16.0,0.7333333333333333,1
2024-03-01,Drywall-B,5,10,89,4,"Weather overcast, work continuing.",0,0,0.0,2,12.0,1.78,0
2024-03-02,Drywall-B,6,8,83,4,"Safety talk held this morning, no incidents.",0,0,0.1531,0,10.0,1.7291666666666667,0
2024-03-03,Drywall-B,6,12,68,6,"Waiting on RFI response, crew standing around.",0,4400,0.0,4,13.0,0.9444444444444444,1
2024-03-04,Drywall-B,8,8,116,5,"Productive day, finished Zone A early.",0,0,0.0,0,12.0,1.8125,0
2024-03-05,Drywall-B,5,9,100,4,"Productive day, finished Zone A early.",0,0,0.0,1,12.0,2.2222222222222223,0
2024-03-06,Drywall-B,5,9,106,3,"Ahead of schedule, inspection passed.",0,0,0.0,1,12.0,2.3555555555555556,0
2024-03-07,Drywall-B,8,8,89,3,"Crew size normal, steady pace.",0,0,0.0,0,8.0,1.390625,0
2024-03-08,Drywall-B,6,8,96,3,"Standard progress, nothing to report.",0,0,0.4215,0,6.0,2.0,0
2024-03-09,Drywall-B,6,8,105,2,"Productive day, finished Zone A early.",0,0,0.0,0,6.0,2.1875,0
2024-03-10,Drywall-B,8,9,111,1,"Productive day, finished Zone A early.",0,0,0.0,1,3.0,1.5416666666666667,0
2024-03-11,Drywall-B,7,8,101,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,3.0,1.8035714285714286,0
2024-03-12,Drywall-B,5,9,100,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,3.0,2.2222222222222223,0
2024-03-13,Drywall-B,7,9,105,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,3.0,1.6666666666666667,0
2024-03-14,Drywall-B,8,10,100,0,"Standard progress, nothing to report.",0,0,0.4215,2,5.0,1.25,0
2024-03-15,Drywall-B,7,9,99,0,Routine install in Zone B.,0,0,0.0,1,6.0,1.5714285714285714,0
2024-03-16,Drywall-B,6,9,108,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,7.0,2.0,0
2024-03-17,Drywall-B,6,8,84,0,"Weather overcast, work continuing.",0,0,0.0,0,6.0,1.75,0
2024-03-18,Drywall-B,6,10,94,0,Routine install in Zone B.,0,0,0.0,2,8.0,1.5666666666666667,0
2024-03-19,Drywall-B,7,9,86,0,"Standard progress, nothing to report.",0,0,0.4215,1,8.0,1.3650793650793651,0
2024-03-20,Drywall-B,6,10,89,0,"Standard progress, nothing to report.",0,0,0.4215,2,9.0,1.4833333333333334,0
2024-03-21,Drywall-B,6,8,87,0,"Standard progress, nothing to report.",0,0,0.4215,0,7.0,1.8125,0
2024-03-22,Drywall-B,7,9,114,0,"Productive day, finished Zone A early.",0,0,0.0,1,7.0,1.8095238095238095,0
2024-03-23,Drywall-B,6,10,47,2,"Confusion on drawings for HVAC, had to stop work.",0,2342,-0.5267,2,8.0,0.7833333333333333,1
2024-03-24,Drywall-B,7,8,82,2,"Safety talk held this morning, no incidents.",0,0,0.1531,0,8.0,1.4642857142857142,0
2024-03-25,Drywall-B,8,10,97,2,"Crew size normal, steady pace.",0,0,0.0,2,8.0,1.2125,0
2024-03-26,Drywall-B,5,10,42,4,"Confusion on drawings for HVAC, had to stop work.",1,3489,-0.5267,2,9.0,0.84,1
2024-03-27,Drywall-B,7,10,67,6,Argument with sub trade over laydown area.,1,0,-0.3612,2,9.0,0.9571428571428572,1
2024-03-28,Drywall-B,5,8,88,6,"Standard progress, nothing to report.",0,0,0.4215,0,9.0,2.2,0
2024-03-29,Drywall-B,6,8,80,6,Routine install in Zone B.,0,0,0.0,0,8.0,1.6666666666666667,0
2024-03-30,Drywall-B,7,8,114,5,"Productive day, finished Zone A early.",0,0,0.0,0,6.0,2.0357142857142856,0
2024-03-31,Drywall-B,6,9,120,4,"Productive day, finished Zone A early.",0,0,0.0,1,7.0,2.2222222222222223,0
2024-04-01,Drywall-B,5,8,105,3,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,2.625,0
2024-04-02,Drywall-B,7,13,68,5,"Material delivery late, caused bottleneck.",1,0,0.0,5,8.0,0.7472527472527473,1
2024-04-03,Drywall-B,7,8,108,4,"Great weather, slab pour went perfectly.",0,0,0.8519,0,6.0,1.9285714285714286,0
2024-04-04,Drywall-B,7,8,120,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,6.0,2.142857142857143,0
2024-04-05,Drywall-B,7,9,119,2,"Crew moving fast, materials arrived on time.",0,0,0.0,1,7.0,1.8888888888888888,0
2024-04-06,Drywall-B,6,11,66,4,"Material delivery late, caused bottleneck.",0,3709,0.0,3,10.0,1.0,1
2024-04-07,Drywall-B,6,11,53,6,"Rain delay caused slip hazards, slowed down install.",0,2494,-0.3182,3,12.0,0.803030303030303,1
2024-04-08,Drywall-B,5,8,82,6,"Weather overcast, work continuing.",0,0,0.0,0,12.0,2.05,0
2024-04-09,Drywall-B,8,9,117,5,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,8.0,1.625,0
2024-04-10,Drywall-B,8,9,106,4,"Productive day, finished Zone A early.",0,0,0.0,1,9.0,1.4722222222222223,0
2024-04-11,Drywall-B,5,8,105,3,"Ahead of schedule, inspection passed.",0,0,0.0,0,9.0,2.625,0
2024-04-12,Drywall-B,5,8,108,2,"Ahead of schedule, inspection passed.",0,0,0.0,0,8.0,2.7,0
2024-04-13,Drywall-B,5,8,113,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,5.0,2.825,0
2024-04-14,Drywall-B,6,8,116,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,2.0,2.4166666666666665,0
2024-04-15,Drywall-B,7,9,114,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,3.0,1.8095238095238095,0
2024-04-16,Drywall-B,8,8,102,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,2.0,1.59375,0
2024-04-17,Drywall-B,7,8,115,0,"Crew moving fast, materials arrived on time.",0,0,0.0,0,1.0,2.0535714285714284,0
2024-04-18,Drywall-B,6,9,102,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,2.0,1.8888888888888888,0
2024-04-19,Drywall-B,6,13,60,2,"Crew exhausted from overtime, morale is low.",1,2605,-0.5574,5,7.0,0.7692307692307693,1
2024-04-20,Drywall-B,7,10,86,2,"Crew size normal, steady pace.",0,0,0.0,2,9.0,1.2285714285714286,0
2024-04-21,Drywall-B,6,8,112,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,9.0,2.3333333333333335,0
2024-04-22,Drywall-B,5,8,115,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,8.0,2.875,0
2024-04-23,Drywall-B,6,9,107,0,"Great weather, slab pour went perfectly.",0,0,0.8519,1,9.0,1.9814814814814814,0
2024-04-24,Drywall-B,8,8,90,0,"Standard progress, nothing to report.",0,0,0.4215,0,9.0,1.40625,0
2024-04-25,Drywall-B,5,9,120,0,"Productive day, finished Zone A early.",0,0,0.0,1,9.0,2.6666666666666665,0
2024-04-26,Drywall-B,7,9,105,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,5.0,1.6666666666666667,0
2024-04-27,Drywall-B,8,8,80,0,"Safety talk held this morning, no incidents.",0,0,0.1531,0,3.0,1.25,0
